tgl_publish,judul,link
"2022-08-30 02:56:00","Aceh Selatan Juara I Stand Terbaik TTG XXIII Tingkat Provinsi Aceh",https://infopublik.id/kategori/nusantara/662133/aceh-selatan-juara-i-stand-terbaik-ttg-xxiii-tingkat-provinsi-aceh
"2022-08-30 02:58:00","Daftar Lengkap Pemenang Lomba TTG Ke-23 Tingkat Aceh di Subulussalam",https://infopublik.id/kategori/nusantara/662131/daftar-lengkap-pemenang-lomba-ttg-ke-23-tingkat-aceh-di-subulussalam
"2022-08-30 03:17:00","Pangdam IM Dampingi Wamentan Kunker di Aceh Tamiang",https://infopublik.id/kategori/nusantara/662109/pangdam-im-dampingi-wamentan-kunker-di-aceh-tamiang
"2022-08-30 03:20:00","Rektor USK Ajak Mahasiswa Optimalkan Literasi Digital",https://infopublik.id/kategori/nusantara/662144/rektor-usk-ajak-mahasiswa-optimalkan-literasi-digital
"2022-08-30 03:23:00","FKG USK Raih Akreditasi Unggul",https://infopublik.id/kategori/nusantara/662143/fkg-usk-raih-akreditasi-unggul
"2022-08-30 15:42:00","Peningkatan Kapasitas KIG Terhadap Masyarakat Dalam Mempromosikan Potensi Daerah",https://infopublik.id/kategori/nusantara/662345/peningkatan-kapasitas-kig-terhadap-masyarakat-dalam-mempromosikan-potensi-daerah
"2022-08-30 15:45:00","Festival Pesona Barat Selatan Resmi Dibuka, yuk ke Aceh Selatan",https://infopublik.id/kategori/nusantara/662346/festival-pesona-barat-selatan-resmi-dibuka-yuk-ke-aceh-selatan
"2022-08-30 18:40:00","Aceh Besar Tuan Rumah TTG ke-24 Tahun 2023",https://infopublik.id/kategori/nusantara/662313/aceh-besar-tuan-rumah-ttg-ke-24-tahun-2023
"2022-08-31 03:00:00","Inovasi Kedua di Aceh, Kemenag Aceh Tengah Luncurkan Madrasah Digital",https://infopublik.id/kategori/nusantara/662508/inovasi-kedua-di-aceh-kemenag-aceh-tengah-luncurkan-madrasah-digital
"2022-08-31 03:05:00","Disdik dan ISAD Aceh Teken MoU Peningkatan Mutu Pendidikan",https://infopublik.id/kategori/nusantara/662504/disdik-dan-isad-aceh-teken-mou-peningkatan-mutu-pendidikan
"2022-08-31 03:22:00","Dinsos Aceh Seleksi TKSK Dan PSM Berprestasi",https://infopublik.id/kategori/nusantara/662502/dinsos-aceh-seleksi-tksk-dan-psm-berprestasi
"2022-08-31 15:51:00","Komisi IV Gelar RDPU Raqan Aceh Tentang Rencana Perlindungan dan Pengelolaan Lingkungan Hidup",https://infopublik.id/kategori/nusantara/662707/komisi-iv-gelar-rdpu-raqan-aceh-tentang-rencana-perlindungan-dan-pengelolaan-lingkungan-hidup
"2022-09-01 03:56:00","Percepat Sertifikasi Tanah Wakaf, Kemenag Aceh Teken MoU Bersama",https://infopublik.id/kategori/nusantara/662887/percepat-sertifikasi-tanah-wakaf-kemenag-aceh-teken-mou-bersama
"2022-09-01 03:58:00","Melalui FGD, Kemenag Aceh Serap Masukan Kembangkan Ma`had Aly",https://infopublik.id/kategori/nusantara/662886/melalui-fgd-kemenag-aceh-serap-masukan-kembangkan-ma-had-aly
"2022-09-01 04:00:00","Guru di Nagan Raya Bahagia Terima SK dari Sekda Aceh",https://infopublik.id/kategori/nusantara/662885/guru-di-nagan-raya-bahagia-terima-sk-dari-sekda-aceh
"2022-09-01 07:42:00","Prof Mujiburrahman Lantik Wakil Rektor dan Dekan di Lingkungan UIN Ar-Raniry",https://infopublik.id/kategori/nusantara/663637/prof-mujiburrahman-lantik-wakil-rektor-dan-dekan-di-lingkungan-uin-ar-raniry
"2022-09-01 09:29:00","Kakanwil Buka dan Apresiasi Kegiatan Debat PAI SMA/SMK ",https://infopublik.id/kategori/nusantara/663962/kakanwil-buka-dan-apresiasi-kegiatan-debat-pai-sma-smk
"2022-09-01 09:32:00","FAH UIN Ar-Raniry Gelar Lepas Sambut dan Peusijuek Dekan",https://infopublik.id/kategori/nusantara/663961/fah-uin-ar-raniry-gelar-lepas-sambut-dan-peusijuek-dekan
"2022-09-01 11:52:00","Kesbangpol Aceh Fasilitasi Buku Kajian Perdamaian Aceh",https://infopublik.id/kategori/nusantara/664265/kesbangpol-aceh-fasilitasi-buku-kajian-perdamaian-aceh
"2022-09-01 11:56:00","Pimpinan DPR Aceh dan Kadiskop UKM Aceh Dukung Pelaku UMKM Terus Berinovasi",https://infopublik.id/kategori/nusantara/664264/pimpinan-dpr-aceh-dan-kadiskop-ukm-aceh-dukung-pelaku-umkm-terus-berinovasi
"2022-09-01 13:02:00","Meski Hujan, Festival Pesona Barat Selatan Sukses Pikat Ribuan Pengunjung",https://infopublik.id/kategori/nusantara/662989/meski-hujan-festival-pesona-barat-selatan-sukses-pikat-ribuan-pengunjung
"2022-09-01 13:09:00","Tim Gabungan Samsat Abdya Gelar Razia Pajak",https://infopublik.id/kategori/nusantara/664978/tim-gabungan-samsat-abdya-gelar-razia-pajak
"2022-09-01 13:44:00","Aceh Besar Panen Perdana Padi",https://infopublik.id/kategori/nusantara/664581/aceh-besar-panen-perdana-padi
"2022-09-01 13:48:00","Kalaks BPBA Tinjau Lokasi Luapan Banjir di Aceh Jaya",https://infopublik.id/kategori/nusantara/663540/kalaks-bpba-tinjau-lokasi-luapan-banjir-di-aceh-jaya
"2022-09-01 14:02:00","Siswi Seluruh Aceh Diajak Minum Vitamin Penambah Darah",https://infopublik.id/kategori/nusantara/664047/siswi-seluruh-aceh-diajak-minum-vitamin-penambah-darah
"2022-09-01 14:09:00","Sekda Aceh Ajak Kepala Sekolah Sukseskan GISA",https://infopublik.id/kategori/nusantara/663549/sekda-aceh-ajak-kepala-sekolah-sukseskan-gisa
"2022-09-01 14:10:00","Peringatan Hardiknas Berlangsung Khidmat",https://infopublik.id/kategori/nusantara/663550/peringatan-hardiknas-berlangsung-khidmat
"2022-09-01 14:12:00","Hardikda Momen Penyempurnaan Pendidikan Aceh",https://infopublik.id/kategori/nusantara/663551/hardikda-momen-penyempurnaan-pendidikan-aceh
"2022-09-01 14:14:00","UPTD Beujroh Meukarya Latih Gelandangan dan Pengemis Bertani Melon",https://infopublik.id/kategori/nusantara/663552/uptd-beujroh-meukarya-latih-gelandangan-dan-pengemis-bertani-melon
"2022-09-01 16:02:00","18 Pasangan Ikuti Pemilihan Agam Inong Aceh 2022, Almuniza: Mereka Pelopor Pariwisata Aceh",https://infopublik.id/kategori/nusantara/664387/18-pasangan-ikuti-pemilihan-agam-inong-aceh-2022-almuniza-mereka-pelopor-pariwisata-aceh
"2022-09-01 17:03:00","Abu Faisal Harap Implementasi Qanun Penyampaian Pendapat MPU dapat Lebih Dioptimalkan",https://infopublik.id/kategori/nusantara/663098/abu-faisal-harap-implementasi-qanun-penyampaian-pendapat-mpu-dapat-lebih-dioptimalkan
"2022-09-01 18:45:00","DLHK Aceh Gelar Pelatihan Pengendalian Kebakaran Hutan dan Lahan Tingkat Dasar",https://infopublik.id/kategori/nusantara/663115/dlhk-aceh-gelar-pelatihan-pengendalian-kebakaran-hutan-dan-lahan-tingkat-dasar
"2022-09-01 19:09:00","SMKN 1 Al Mubarkeya Launching Program Isuzu Education Partner",https://infopublik.id/kategori/nusantara/664045/smkn-1-al-mubarkeya-launching-program-isuzu-education-partner
"2022-09-01 19:52:00","Lima Destinasi Aceh Kokoh di Puncak Klasemen API Awards 2022",https://infopublik.id/kategori/nusantara/663586/lima-destinasi-aceh-kokoh-di-puncak-klasemen-api-awards-2022
"2022-09-01 21:22:00","Samsul Bahri Gantikan Posisi Almarhum Herman Jadi Anggota DPR Aceh",https://infopublik.id/kategori/nusantara/664459/samsul-bahri-gantikan-posisi-almarhum-herman-jadi-anggota-dpr-aceh
"2022-09-01 22:07:00","Agustus 2022 Aceh Mengalami Deflasi 0,51 Persen",https://infopublik.id/kategori/nusantara/663164/agustus-2022-aceh-mengalami-deflasi-0-51-persen
"2022-09-01 22:13:00","Achmad Marzuki Lantik Bustami Hamzah Sebagai Sekda Aceh",https://infopublik.id/kategori/nusantara/664812/achmad-marzuki-lantik-bustami-hamzah-sebagai-sekda-aceh
"2022-09-01 22:18:00","DPMG Aceh Gelar Rakor Pemberdayaan Masyarakat dan Gampong",https://infopublik.id/kategori/nusantara/663168/dpmg-aceh-gelar-rakor-pemberdayaan-masyarakat-dan-gampong
"2022-09-01 22:44:00","Peningkatan Kapasitas Sertifikat Elektronik di Lingkungan Pemerintah Aceh",https://infopublik.id/kategori/nusantara/664512/peningkatan-kapasitas-sertifikat-elektronik-di-lingkungan-pemerintah-aceh
"2022-09-02 00:11:00","BPBA Kembali Gotong Royong di Situs Sejarah",https://infopublik.id/kategori/nusantara/663487/bpba-kembali-gotong-royong-di-situs-sejarah
"2022-09-02 00:28:00","Desa Kute Lintang dan Pegasing Gelar Festival Panen Kopi Gayo",https://infopublik.id/kategori/nusantara/663710/desa-kute-lintang-dan-pegasing-gelar-festival-panen-kopi-gayo
"2022-09-02 00:36:00","2024, Aceh Targetkan  Penurunan Stunting 14 Persen ",https://infopublik.id/kategori/nusantara/663916/2024-aceh-targetkan-penurunan-stunting-14-persen
"2022-09-02 01:12:00","DPPPA Kembali Donor Darah",https://infopublik.id/kategori/nusantara/664889/dpppa-kembali-donor-darah
"2022-09-02 02:32:00","Bener Meriah Bagikan Ribuan Tablet Tambah Darah",https://infopublik.id/kategori/nusantara/664263/bener-meriah-bagikan-ribuan-tablet-tambah-darah
"2022-09-02 02:33:00","Seluruh Sekolah di Aceh Dapat Apresiasi Karena Sukseskan GISA",https://infopublik.id/kategori/nusantara/664259/seluruh-sekolah-di-aceh-dapat-apresiasi-karena-sukseskan-gisa
"2022-09-02 02:36:00","BBPOM: 1.097 Warung Kopi di Aceh Aman bagi Wisatawan",https://infopublik.id/kategori/nusantara/664269/bbpom-1-097-warung-kopi-di-aceh-aman-bagi-wisatawan
"2022-09-02 02:36:00","230 Guru Inti di Aceh Dapat Bantuan Laptop",https://infopublik.id/kategori/nusantara/664260/230-guru-inti-di-aceh-dapat-bantuan-laptop
"2022-09-02 05:22:00","Pemerintah Aceh  dan DPRA Tandatangani Nota Kesepakatan Perubahan KUA-PPAS 2022",https://infopublik.id/kategori/nusantara/665209/pemerintah-aceh-dan-dpra-tandatangani-nota-kesepakatan-perubahan-kua-ppas-2022
"2022-09-02 06:10:00","Harga BBM Naik, Pemerintah Kendalikan Inflasi Pangan",https://infopublik.id/kategori/nusantara/664944/harga-bbm-naik-pemerintah-kendalikan-inflasi-pangan
"2022-09-02 06:24:00","MKKS SMA Kota Banda Aceh Resmi Dilantik",https://infopublik.id/kategori/nusantara/665235/mkks-sma-kota-banda-aceh-resmi-dilantik
"2022-09-02 06:28:00","Kadistanbun Aceh Bahas Program Pola Tanam Serentak",https://infopublik.id/kategori/nusantara/665237/kadistanbun-aceh-bahas-program-pola-tanam-serentak
"2022-09-02 07:07:00","Bina Mental Anak, UPTD RSAN Dinsos Aceh Launching TPQ",https://infopublik.id/kategori/nusantara/665238/bina-mental-anak-uptd-rsan-dinsos-aceh-launching-tpq
"2022-09-10 03:40:00","Pelatihan Bahasa Jepang Bagi Calon PMI Resmi Ditutup",https://infopublik.id/kategori/nusantara/665232/pelatihan-bahasa-jepang-bagi-calon-pmi-resmi-ditutup
"2022-09-11 20:56:00","Zaqhlul dan Amalia Terpilih Jadi Agam Inong Aceh 2022",https://infopublik.id/kategori/nusantara/665499/zaqhlul-dan-amalia-terpilih-jadi-agam-inong-aceh-2022
"2022-09-11 20:58:00","Trans Meudiwana Khusus Wisata Resmi Beroperasi, Ini Rutenya",https://infopublik.id/kategori/nusantara/665500/trans-meudiwana-khusus-wisata-resmi-beroperasi-ini-rutenya
"2022-09-11 20:59:00","Disbudpar Aceh Apresiasi OrangHutan Squad Tampil di Festival Musik Terbesar Indonesia",https://infopublik.id/kategori/nusantara/665501/disbudpar-aceh-apresiasi-oranghutan-squad-tampil-di-festival-musik-terbesar-indonesia
"2022-09-11 21:02:00","Kadisdik Ingatkan Guru Gunakan Laptop Bantuan untuk Kepentingan Pendidikan",https://infopublik.id/kategori/nusantara/665502/kadisdik-ingatkan-guru-gunakan-laptop-bantuan-untuk-kepentingan-pendidikan
"2022-09-11 21:36:00","DSI Aceh Sosialisasi Qanun Jinayat di Aceh Jaya",https://infopublik.id/kategori/nusantara/665503/dsi-aceh-sosialisasi-qanun-jinayat-di-aceh-jaya
"2022-09-12 03:38:00","Disbudpar dan Dishub Luncurkan Trans Meudiwana Khusus ke Spot Wisata",https://infopublik.id/kategori/nusantara/665514/disbudpar-dan-dishub-luncurkan-trans-meudiwana-khusus-ke-spot-wisata
"2022-09-12 22:05:00","OrangHutan Squad Tampil di Flavs Festival, Disbudpar: Kreatifitas Musik Anak Aceh Mulai Diperhitungkan",https://infopublik.id/kategori/nusantara/665805/oranghutan-squad-tampil-di-flavs-festival-disbudpar-kreatifitas-musik-anak-aceh-mulai-diperhitungkan
"2022-09-13 03:00:00","Buka Kelas Barista Kopi, Dinsos Aceh Latih Remaja Kurang Mampu",https://infopublik.id/kategori/nusantara/665824/buka-kelas-barista-kopi-dinsos-aceh-latih-remaja-kurang-mampu
"2022-09-13 03:03:00","Kadisnakermobduk Aceh Sebut Sinergi Pemerintah dan Dunia Industri Ciptakan Tenaga Kerja Terampil",https://infopublik.id/kategori/nusantara/665823/kadisnakermobduk-aceh-sebut-sinergi-pemerintah-dan-dunia-industri-ciptakan-tenaga-kerja-terampil
"2022-09-13 14:16:00","Atlet Catur Harumkan Nama Aceh di Tingkat Internasional",https://infopublik.id/kategori/nusantara/665964/atlet-catur-harumkan-nama-aceh-di-tingkat-internasional
"2022-09-14 21:37:00","145 Berkas Dokumen DPR Aceh Diserahkan ke Dinas Arsip",https://infopublik.id/kategori/nusantara/666413/145-berkas-dokumen-dpr-aceh-diserahkan-ke-dinas-arsip
"2022-09-15 06:14:00","Liga Santri Berakhir, Kadisdik Dayah Aceh Ucapkan Selamat",https://infopublik.id/kategori/nusantara/666415/liga-santri-berakhir-kadisdik-dayah-aceh-ucapkan-selamat
"2022-09-15 08:22:00","Baitul Mal Aceh Latih 50 Relawan Bencana Seluruh Aceh",https://infopublik.id/kategori/nusantara/666481/baitul-mal-aceh-latih-50-relawan-bencana-seluruh-aceh
"2022-09-15 08:26:00","19 Siswa SMA/MA Aceh Lolos Olimpiade Sains Nasional",https://infopublik.id/kategori/nusantara/666482/19-siswa-sma-ma-aceh-lolos-olimpiade-sains-nasional
"2022-09-15 08:28:00","Dipulangkan dari Thailand, 10 Nelayan asal Aceh Timur Tiba di Jakarta",https://infopublik.id/kategori/nusantara/666483/dipulangkan-dari-thailand-10-nelayan-asal-aceh-timur-tiba-di-jakarta
"2022-09-15 08:29:00","BPPA Bantu Pulangkan Satu Keluarga Kurang Mampu",https://infopublik.id/kategori/nusantara/666484/bppa-bantu-pulangkan-satu-keluarga-kurang-mampu
"2022-09-15 09:01:00","BPPA Pulangkan 10 Nelayan Aceh Timur",https://infopublik.id/kategori/nusantara/666487/bppa-pulangkan-10-nelayan-aceh-timur
"2022-09-15 09:03:00","Sukses Tangani PMK, Kadisnak Aceh Apresiasi Dukungan Mentan RI",https://infopublik.id/kategori/nusantara/666489/sukses-tangani-pmk-kadisnak-aceh-apresiasi-dukungan-mentan-ri
"2022-09-15 09:05:00","Petugas SLRT-Puskesos Diminta Berikan Layanan Cepat dan Tepat",https://infopublik.id/kategori/nusantara/666490/petugas-slrt-puskesos-diminta-berikan-layanan-cepat-dan-tepat
"2022-09-15 19:53:00","BPBA Gelar Workshop Penguatan Pelaksanaan Fisik Rehabilitasi dan Rekonstruksi",https://infopublik.id/kategori/nusantara/666711/bpba-gelar-workshop-penguatan-pelaksanaan-fisik-rehabilitasi-dan-rekonstruksi
"2022-09-15 19:55:00","Dinas Keluarga Berencana di Aceh Gelar Penyediaan Data Gender",https://infopublik.id/kategori/nusantara/666713/dinas-keluarga-berencana-di-aceh-gelar-penyediaan-data-gender
"2022-09-15 19:57:00","Hingga 2022, Pustaka Gampong di Aceh Besar Capai 107",https://infopublik.id/kategori/nusantara/666712/hingga-2022-pustaka-gampong-di-aceh-besar-capai-107
"2022-09-16 03:02:00","Menteri LHK Temui Wali Nanggroe Bahas Penyelamatan Lingkungan dan Hutan Aceh",https://infopublik.id/kategori/nusantara/666779/menteri-lhk-temui-wali-nanggroe-bahas-penyelamatan-lingkungan-dan-hutan-aceh
"2022-09-16 07:16:00","ASN BPKA Sumbang 56 Kantong Darah",https://infopublik.id/kategori/nusantara/666780/asn-bpka-sumbang-56-kantong-darah
"2022-09-16 07:19:00","Pj Gubernur Aceh Gelar Pertemuan dengan Menteri LHK",https://infopublik.id/kategori/nusantara/666781/pj-gubernur-aceh-gelar-pertemuan-dengan-menteri-lhk
"2022-09-16 07:22:00","DRKA Imbau Masyarakat tak Selfie Sembarangan dengan KTP dan KK",https://infopublik.id/kategori/nusantara/666782/drka-imbau-masyarakat-tak-selfie-sembarangan-dengan-ktp-dan-kk
"2022-09-16 13:50:00","Disbudpar Aceh Apresiasi AirAsia Buka Kembali Jadwal Penerbangan Kuala Lumpur-Banda Aceh",https://infopublik.id/kategori/nusantara/666934/disbudpar-aceh-apresiasi-airasia-buka-kembali-jadwal-penerbangan-kuala-lumpur-banda-aceh
"2022-09-17 17:22:00","Bahas Persiapan PON XXI, Kadispora Aceh Terima Kunjungan Delegasi Sumut",https://infopublik.id/kategori/nusantara/667051/bahas-persiapan-pon-xxi-kadispora-aceh-terima-kunjungan-delegasi-sumut
"2022-09-17 17:32:00","Workshop Penguatan Rehabilitasi Ditutup, Ini Harapan Kepala BPBA pada Peserta",https://infopublik.id/kategori/nusantara/667053/workshop-penguatan-rehabilitasi-ditutup-ini-harapan-kepala-bpba-pada-peserta
"2022-09-17 17:43:00","Rahmawati Terpilih sebagai Ketua IPI Aceh Besar",https://infopublik.id/kategori/nusantara/667061/rahmawati-terpilih-sebagai-ketua-ipi-aceh-besar
"2022-09-17 19:03:00","Bappeda Aceh Finalkan Usulan Inovasi Pemerintah Aceh 2022 kepada Kemendagri",https://infopublik.id/kategori/nusantara/667096/bappeda-aceh-finalkan-usulan-inovasi-pemerintah-aceh-2022-kepada-kemendagri
"2022-09-17 20:36:00","DPKA Kembali Terapkan Aplikasi Inlislite di Aceh Selatan",https://infopublik.id/kategori/nusantara/667130/dpka-kembali-terapkan-aplikasi-inlislite-di-aceh-selatan
"2022-09-17 20:39:00","DKP Aceh Upayakan Penambahan Kuota BBM",https://infopublik.id/kategori/nusantara/667131/dkp-aceh-upayakan-penambahan-kuota-bbm
"2022-09-17 20:44:00","Perubahan APBA 2022 Diusulkan Jadi Rp16,7 Triliun",https://infopublik.id/kategori/nusantara/667132/perubahan-apba-2022-diusulkan-jadi-rp16-7-triliun
"2022-09-17 20:46:00","Sektor Transportasi Tumbuh 21,27 Persen di Kuartal Kedua 2022",https://infopublik.id/kategori/nusantara/667134/sektor-transportasi-tumbuh-21-27-persen-di-kuartal-kedua-2022
"2022-09-17 21:19:00","ISAD Bahas Program Kerja dalam Rapat Triwulan di Dinas Pendidikan Dayah",https://infopublik.id/kategori/nusantara/667135/isad-bahas-program-kerja-dalam-rapat-triwulan-di-dinas-pendidikan-dayah
"2022-09-19 07:47:00","Kadispora Aceh Tinjau Venue PORA di Pidie",https://infopublik.id/kategori/nusantara/667291/kadispora-aceh-tinjau-venue-pora-di-pidie
"2022-09-19 13:08:00","Disbudpar Aceh dan ISAD Aceh Saweu Makam Syiah Kuala",https://infopublik.id/kategori/nusantara/667423/disbudpar-aceh-dan-isad-aceh-saweu-makam-syiah-kuala
"2022-09-19 18:07:00","57.394 Dosis Vaksin Sudah Disuntikan ke Ternak Warga Aceh",https://infopublik.id/kategori/nusantara/667568/57-394-dosis-vaksin-sudah-disuntikan-ke-ternak-warga-aceh
"2022-09-19 18:09:00","Dinas Koperasi UKM Aceh Berikan Bimtek Pengelasan",https://infopublik.id/kategori/nusantara/667576/dinas-koperasi-ukm-aceh-berikan-bimtek-pengelasan
"2022-09-19 18:12:00","Masyarakat Kurang Mampu Terima Bantuan Usaha Ekonomi Produktif",https://infopublik.id/kategori/nusantara/667575/masyarakat-kurang-mampu-terima-bantuan-usaha-ekonomi-produktif
"2022-09-19 18:34:00","SMA Negeri 15 Adidarma Gelar Pemilihan Ketua OSIS",https://infopublik.id/kategori/nusantara/667571/sma-negeri-15-adidarma-gelar-pemilihan-ketua-osis
"2022-09-19 18:38:00","Reza Fahlevi Dilantik Sebagai Pj Wali Kota Sabang",https://infopublik.id/kategori/nusantara/667570/reza-fahlevi-dilantik-sebagai-pj-wali-kota-sabang
"2022-09-19 18:41:00","Siswi SMAN 1 Takengon Wakili Aceh di Ajang OSN 2022 Tingkat Nasional",https://infopublik.id/kategori/nusantara/667569/siswi-sman-1-takengon-wakili-aceh-di-ajang-osn-2022-tingkat-nasional
"2022-09-19 18:42:00","10 Pemuda Aceh Diterima Bekerja di Kapal Pesiar dan Perhotelan",https://infopublik.id/kategori/nusantara/667572/10-pemuda-aceh-diterima-bekerja-di-kapal-pesiar-dan-perhotelan
"2022-09-19 19:00:00","Pemerintah Aceh Sampaikan Nota Keuangan Perubahan dan Raqan APBA 2022, Belanja Naik Rp536 Miliar",https://infopublik.id/kategori/nusantara/667574/pemerintah-aceh-sampaikan-nota-keuangan-perubahan-dan-raqan-apba-2022-belanja-naik-rp536-miliar
"2022-09-20 05:56:00","Disdikbud Launching Buku dan Aplikasi AGP Aceh 2022 di Playstore",https://infopublik.id/kategori/nusantara/667590/disdikbud-launching-buku-dan-aplikasi-agp-aceh-2022-di-playstore
"2022-09-20 06:00:00","Sosialisasi Registrasi Sosial Ekonomi di Aceh Besar",https://infopublik.id/kategori/nusantara/667591/sosialisasi-registrasi-sosial-ekonomi-di-aceh-besar
"2022-09-20 06:07:00","Kedutaan Besar Australia Kunjungi DPPPA Aceh",https://infopublik.id/kategori/nusantara/667593/kedutaan-besar-australia-kunjungi-dpppa-aceh
"2022-09-20 06:09:00","BPBA akan Salurkan 203 Alat Pemadaman untuk Puluhan Sekolah di Gayo Lues",https://infopublik.id/kategori/nusantara/667595/bpba-akan-salurkan-203-alat-pemadaman-untuk-puluhan-sekolah-di-gayo-lues
"2022-09-20 06:35:00","Wali Nanggroe Terima Kunjungan CMI",https://infopublik.id/kategori/nusantara/667649/wali-nanggroe-terima-kunjungan-cmi
"2022-09-20 06:38:00","ISAD Bersihkan Makam Ulama Aceh",https://infopublik.id/kategori/nusantara/667651/isad-bersihkan-makam-ulama-aceh
"2022-09-20 06:42:00","Vaksinasi PMK di Pidie Jaya Tuntas",https://infopublik.id/kategori/nusantara/667652/vaksinasi-pmk-di-pidie-jaya-tuntas
"2022-09-20 06:46:00","Tingkatkan Pemberdayaan Ekonomi Masyarakat Gampong, BMA Kembali Tandatangan MoU dengan DPMG Aceh",https://infopublik.id/kategori/nusantara/667654/tingkatkan-pemberdayaan-ekonomi-masyarakat-gampong-bma-kembali-tandatangan-mou-dengan-dpmg-aceh
"2022-09-20 06:53:00","Ketua TPPS Harap Penurunan Stunting jadi Prioritas Utama",https://infopublik.id/kategori/nusantara/667580/ketua-tpps-harap-penurunan-stunting-jadi-prioritas-utama
"2022-09-20 06:57:00","Pj Ketua TP PKK Aceh Lantik Pj Ketua TP PKK Langsa",https://infopublik.id/kategori/nusantara/667650/pj-ketua-tp-pkk-aceh-lantik-pj-ketua-tp-pkk-langsa
"2022-09-20 07:03:00","Dispora Aceh Tinjau Kesiapan PORA Pidie 2022",https://infopublik.id/kategori/nusantara/667655/dispora-aceh-tinjau-kesiapan-pora-pidie-2022
"2022-09-20 11:56:00","Pemerintah Aceh Salurkan Ragam Bantuan UEP Di Aceh Besar",https://infopublik.id/kategori/nusantara/667767/pemerintah-aceh-salurkan-ragam-bantuan-uep-di-aceh-besar
"2022-09-20 14:26:00","Deputi KPK Bahas Implementasi Pendidikan Anti Korupsi bersama Kanwil Kemenag Aceh",https://infopublik.id/kategori/nusantara/667816/deputi-kpk-bahas-implementasi-pendidikan-anti-korupsi-bersama-kanwil-kemenag-aceh
"2022-09-20 16:28:00","BPCB Gelar Talkshow Bahas Jalur Rempah di Aceh",https://infopublik.id/kategori/nusantara/667899/bpcb-gelar-talkshow-bahas-jalur-rempah-di-aceh
"2022-09-20 16:35:00","DPRD Jawa Timur Belajar Pencegahan Narkoba dari DPR Aceh",https://infopublik.id/kategori/nusantara/667902/dprd-jawa-timur-belajar-pencegahan-narkoba-dari-dpr-aceh
"2022-09-20 16:41:00","Pj Gubernur Aceh: TPAKD Harus Bermanfaat Bagi Rakyat",https://infopublik.id/kategori/nusantara/667910/pj-gubernur-aceh-tpakd-harus-bermanfaat-bagi-rakyat
"2022-09-20 16:45:00","DPMG Latih Tuha Peut Peningkatan Kapasitas",https://infopublik.id/kategori/nusantara/667909/dpmg-latih-tuha-peut-peningkatan-kapasitas
"2022-09-20 17:30:00","Ekonom USK Prof Mukhlis Yunus Yakin Aceh Bisa Tekan Inflasi",https://infopublik.id/kategori/nusantara/667940/ekonom-usk-prof-mukhlis-yunus-yakin-aceh-bisa-tekan-inflasi
"2022-09-20 17:32:00","Kadisdik Sebut SDM Berkualitas Kunci Keberhasilan Pembangunan Aceh",https://infopublik.id/kategori/nusantara/667942/kadisdik-sebut-sdm-berkualitas-kunci-keberhasilan-pembangunan-aceh
"2022-09-20 17:33:00","Disdik Aceh Seleksi Kepsek dan Guru Berprestasi",https://infopublik.id/kategori/nusantara/667943/disdik-aceh-seleksi-kepsek-dan-guru-berprestasi
"2022-09-20 17:37:00","Pj Gubernur Aceh Kukuhkan Bupati Pidie Jadi Pengarah TPAKD",https://infopublik.id/kategori/nusantara/667944/pj-gubernur-aceh-kukuhkan-bupati-pidie-jadi-pengarah-tpakd
"2022-09-20 17:39:00","Ikut Rakernas Dekranas, Ketua Dekranasda Aceh Sampaikan Program Kerja",https://infopublik.id/kategori/nusantara/667945/ikut-rakernas-dekranas-ketua-dekranasda-aceh-sampaikan-program-kerja
"2022-09-20 17:41:00","UIN dan BPCB Gelar Talkshow Bahas Jalur Rempah",https://infopublik.id/kategori/nusantara/667946/uin-dan-bpcb-gelar-talkshow-bahas-jalur-rempah
"2022-09-20 17:43:00","Disnakermobduk Aceh Siapkan Fotografer Junior di Dayah Darul Ihsan Aceh Besar",https://infopublik.id/kategori/nusantara/667948/disnakermobduk-aceh-siapkan-fotografer-junior-di-dayah-darul-ihsan-aceh-besar
"2022-09-20 17:49:00","Kadinakermobduk Aceh dan Komisi V DPRA Temui Massa Buruh",https://infopublik.id/kategori/nusantara/667951/kadinakermobduk-aceh-dan-komisi-v-dpra-temui-massa-buruh
"2022-09-20 20:15:00","Pemprov Aceh Tetapkan PORA Pidie Digelar 10 Desember 2022",https://infopublik.id/kategori/nusantara/667983/pemprov-aceh-tetapkan-pora-pidie-digelar-10-desember-2022
"2022-09-20 20:52:00","BPBA Siapkan Rancangan Pergub tentang Rehabilitasi pasca-Bencana",https://infopublik.id/kategori/nusantara/667985/bpba-siapkan-rancangan-pergub-tentang-rehabilitasi-pasca-bencana
"2022-09-20 21:03:00","Dinas ESDM Aceh Identifikasi Galian C yang Telan Korban di Aceh Besar",https://infopublik.id/kategori/nusantara/667989/dinas-esdm-aceh-identifikasi-galian-c-yang-telan-korban-di-aceh-besar
"2022-09-20 21:06:00","Dampak Kenaikan BBM, Puluhan Pelaku UMKM Ikuti FGD ",https://infopublik.id/kategori/nusantara/667982/dampak-kenaikan-bbm-puluhan-pelaku-umkm-ikuti-fgd
"2022-09-21 14:25:00","Kasatpol PP dan WH Ingatkan Peternak",https://infopublik.id/kategori/nusantara/668156/kasatpol-pp-dan-wh-ingatkan-peternak
